#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2
#Serial Number: SN:210321A18A12
#Date Time: 2017-11-10 14:39:56.021

Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (°)
229757.94697949526,0.11652080761778343,16.210617391534008,-91.893678572844934
247290.26206811485,-0.02816860261788583,15.02898397402072,-102.7974119626228
266160.42891075503,0.020379957470931846,13.589385625338185,-112.32616497407889
286470.53598270734,0.054563213158455512,12.466639609577692,-120.91312158323262
308330.46190249629,0.10092738290519986,10.960643853593581,-133.10675753211262
331858.46988028637,-0.10880923809970612,9.9241281347490524,-144.19436325507689
357181.8475273177,0.1919430221667135,8.5337336509276245,-155.5595559898847
384437.59548777086,-0.082363129163860488,7.8141013944010158,-168.04410065187275
413773.16861858568,0.13618071626791806,5.8008964948555288,-179.77446203110296
445347.27372705878,0.018751103934143757,4.7042105747170782,167.46973717379245
479330.7281820093,-0.040604994631522812,3.245316945295003,154.53683388115172
515907.3840436429,-0.050253717657301265,1.8780744875831843,142.44541919359793
555275.12271170272,-0.03286288190861978,0.46535762217375942,131.28229717677596
597646.92547299003,-0.077079904820039513,-1.0196137249901149,116.76640248728279
643252.02573997865,-0.064240770117162282,-2.616167525824515,105.15822056632874
692337.1492141739,-0.056912792307518556,-2.5718613585902874,87.539330441169739
745167.84868357168,-0.020043265747325383,-5.5667648503224338,79.849048347770406
802029.94067552022,-0.085802540328474758,-6.0213096160293631,74.403682407085867
863231.05173735018,-0.054423474119425955,-8.656054233421651,51.938789077920731
929102.28271022497,-0.16859408448599122,-9.94117115837469,40.661860950330464
1000000,-0.07939757667824518,-11.606186898763355,27.658640238808601
