#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2
#Serial Number: SN:210321A18A12
#Date Time: 2017-10-20 13:54:32.065

Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (°)
86974.900261778297,20.066810854538176,-20.020154167554661,34.272567399024624
97700.995729922564,19.880582790051559,-19.803215472397852,38.413921873317989
109749.8765493056,19.643605024651844,-19.522982686075846,42.851219812965027
123284.67394420668,19.308257970422975,-19.204144636850092,47.672170708427757
138488.63713938731,18.884646657340632,-18.811528260036795,52.854669922876099
155567.61439304712,18.391358271272992,-18.314130779880276,58.438156931227923
174752.84000076842,17.788900787187309,-17.731196259387691,64.341873150385581
196304.06500402704,17.118008538949855,-17.014949533284327,70.439414162734806
220513.07399030466,16.302939787576193,-16.229661570775924,76.539148572626431
247707.63559917107,15.404645800228053,-15.33951915626564,82.602348654144777
278255.94022071233,14.40399318752859,-14.335136051236749,88.606278754884585
312571.58496882371,13.320017147428882,-13.29038918012251,94.388419357781601
